locality_id,hot_loc,postal_code,pc_loc,km,hours
L4640802,"51.1660409,-115.560434",T3L2E9,"51.1183244,-114.2392112",120.44,1.36
L3974101,"51.9958193,-114.8510227",T3L2M3,"51.1183244,-114.2392112",142.6,1.67
L3974101,"51.9958193,-114.8510227",T3L0A3,"51.1183244,-114.2392112",142.6,1.67
L3974101,"51.9958193,-114.8510227",T3L2T1,"51.1183244,-114.2392112",142.6,1.67
L3974101,"51.9958193,-114.8510227",T3L1V3,"51.1183244,-114.2392112",142.6,1.67
L3974101,"51.9958193,-114.8510227",T3L2E9,"51.1183244,-114.2392112",142.6,1.67
L4958812,"52.0945044,-114.73942",T3L2M3,"51.1183244,-114.2392112",139.93,1.59
L4958812,"52.0945044,-114.73942",T3L0A3,"51.1183244,-114.2392112",139.93,1.59
L4958812,"52.0945044,-114.73942",T3L2T1,"51.1183244,-114.2392112",139.93,1.59
L4958812,"52.0945044,-114.73942",T3L1V3,"51.1183244,-114.2392112",139.93,1.59
L4958812,"52.0945044,-114.73942",T3L2E9,"51.1183244,-114.2392112",139.93,1.59
L3884091,"50.8043609,-115.294841",T3L2M3,"51.1183244,-114.2392112",137.28,1.78
L3884091,"50.8043609,-115.294841",T3L0A3,"51.1183244,-114.2392112",137.28,1.78
L3884091,"50.8043609,-115.294841",T3L2T1,"51.1183244,-114.2392112",137.28,1.78
L3884091,"50.8043609,-115.294841",T3L1V3,"51.1183244,-114.2392112",137.28,1.78
L3884091,"50.8043609,-115.294841",T3L2E9,"51.1183244,-114.2392112",137.28,1.78
L3794449,"51.9052969,-113.740897",T3L2M3,"51.1183244,-114.2392112",125.25,1.28
L3794449,"51.9052969,-113.740897",T3L0A3,"51.1183244,-114.2392112",125.25,1.28
L3794449,"51.9052969,-113.740897",T3L2T1,"51.1183244,-114.2392112",125.25,1.28
L3794449,"51.9052969,-113.740897",T3L1V3,"51.1183244,-114.2392112",125.25,1.28
L3794449,"51.9052969,-113.740897",T3L2E9,"51.1183244,-114.2392112",125.25,1.28
L3860509,"50.6457052,-115.165987",T3L2M3,"51.1183244,-114.2392112",130.1,1.63
L3860509,"50.6457052,-115.165987",T3L0A3,"51.1183244,-114.2392112",130.1,1.63
L3860509,"50.6457052,-115.165987",T3L2T1,"51.1183244,-114.2392112",130.1,1.63
L3860509,"50.6457052,-115.165987",T3L1V3,"51.1183244,-114.2392112",130.1,1.63
L3860509,"50.6457052,-115.165987",T3L2E9,"51.1183244,-114.2392112",130.1,1.63
L4466007,"51.933252,-114.0374865",T3L2M3,"51.1183244,-114.2392112",110.19,1.11
L4466007,"51.933252,-114.0374865",T3L0A3,"51.1183244,-114.2392112",110.19,1.11
L4466007,"51.933252,-114.0374865",T3L2T1,"51.1183244,-114.2392112",110.19,1.11
L4466007,"51.933252,-114.0374865",T3L1V3,"51.1183244,-114.2392112",110.19,1.11
L4466007,"51.933252,-114.0374865",T3L2E9,"51.1183244,-114.2392112",110.19,1.11
L8158224,"51.1520843,-115.5488824",T3L2M3,"51.1183244,-114.2392112",122.83,1.39
L8158224,"51.1520843,-115.5488824",T3L0A3,"51.1183244,-114.2392112",122.83,1.39
L8158224,"51.1520843,-115.5488824",T3L2T1,"51.1183244,-114.2392112",122.83,1.39
L8158224,"51.1520843,-115.5488824",T3L1V3,"51.1183244,-114.2392112",122.83,1.39
L8158224,"51.1520843,-115.5488824",T3L2E9,"51.1183244,-114.2392112",122.83,1.39
L4715388,"51.2094521,-112.9523847",T3L2M3,"51.1183244,-114.2392112",104.89,1.16
L4715388,"51.2094521,-112.9523847",T3L0A3,"51.1183244,-114.2392112",104.89,1.16
L4715388,"51.2094521,-112.9523847",T3L2T1,"51.1183244,-114.2392112",104.89,1.16
L4715388,"51.2094521,-112.9523847",T3L1V3,"51.1183244,-114.2392112",104.89,1.16
L4715388,"51.2094521,-112.9523847",T3L2E9,"51.1183244,-114.2392112",104.89,1.16
L4674600,"51.271152,-115.5051899",T3L2M3,"51.1183244,-114.2392112",122.22,1.37
L4674600,"51.271152,-115.5051899",T3L0A3,"51.1183244,-114.2392112",122.22,1.37
L4674600,"51.271152,-115.5051899",T3L2T1,"51.1183244,-114.2392112",122.22,1.37
L4674600,"51.271152,-115.5051899",T3L1V3,"51.1183244,-114.2392112",122.22,1.37
L4674600,"51.271152,-115.5051899",T3L2E9,"51.1183244,-114.2392112",122.22,1.37
L2577311,"51.69029,-113.5524344",T3L2M3,"51.1183244,-114.2392112",116.72,1.22
L2577311,"51.69029,-113.5524344",T3L0A3,"51.1183244,-114.2392112",116.72,1.22
L2577311,"51.69029,-113.5524344",T3L2T1,"51.1183244,-114.2392112",116.72,1.22
L2577311,"51.69029,-113.5524344",T3L1V3,"51.1183244,-114.2392112",116.72,1.22
L2577311,"51.69029,-113.5524344",T3L2E9,"51.1183244,-114.2392112",116.72,1.22
L4814110,"50.4015256,-114.5342195",T3L2M3,"51.1183244,-114.2392112",132.29,1.58
L4814110,"50.4015256,-114.5342195",T3L0A3,"51.1183244,-114.2392112",132.29,1.58
L4814110,"50.4015256,-114.5342195",T3L2T1,"51.1183244,-114.2392112",132.29,1.58
L4814110,"50.4015256,-114.5342195",T3L1V3,"51.1183244,-114.2392112",132.29,1.58
L4814110,"50.4015256,-114.5342195",T3L2E9,"51.1183244,-114.2392112",132.29,1.58
L4465997,"51.7970593,-114.6393131",T3L2M3,"51.1183244,-114.2392112",99.8,1.14
L4465997,"51.7970593,-114.6393131",T3L0A3,"51.1183244,-114.2392112",99.8,1.14
L4465997,"51.7970593,-114.6393131",T3L2T1,"51.1183244,-114.2392112",99.8,1.14
L4465997,"51.7970593,-114.6393131",T3L1V3,"51.1183244,-114.2392112",99.8,1.14
L4465997,"51.7970593,-114.6393131",T3L2E9,"51.1183244,-114.2392112",99.8,1.14
L4873815,"51.0615878,-115.4183544",T3L2M3,"51.1183244,-114.2392112",101.01,1.18
L4873815,"51.0615878,-115.4183544",T3L0A3,"51.1183244,-114.2392112",101.01,1.18
L4873815,"51.0615878,-115.4183544",T3L2T1,"51.1183244,-114.2392112",101.01,1.18
L4873815,"51.0615878,-115.4183544",T3L1V3,"51.1183244,-114.2392112",101.01,1.18
L4873815,"51.0615878,-115.4183544",T3L2E9,"51.1183244,-114.2392112",101.01,1.18
L4466014,"52.1354135,-113.8727418",T3L2M3,"51.1183244,-114.2392112",133.72,1.33
L4466014,"52.1354135,-113.8727418",T3L0A3,"51.1183244,-114.2392112",133.72,1.33
L4466014,"52.1354135,-113.8727418",T3L2T1,"51.1183244,-114.2392112",133.72,1.33
L4466014,"52.1354135,-113.8727418",T3L1V3,"51.1183244,-114.2392112",133.72,1.33
L4466014,"52.1354135,-113.8727418",T3L2E9,"51.1183244,-114.2392112",133.72,1.33
L6566853,"50.7050771,-115.1993876",T3L2M3,"51.1183244,-114.2392112",125.01,1.48
L6566853,"50.7050771,-115.1993876",T3L0A3,"51.1183244,-114.2392112",125.01,1.48
L6566853,"50.7050771,-115.1993876",T3L2T1,"51.1183244,-114.2392112",125.01,1.48
L6566853,"50.7050771,-115.1993876",T3L1V3,"51.1183244,-114.2392112",125.01,1.48
L6566853,"50.7050771,-115.1993876",T3L2E9,"51.1183244,-114.2392112",125.01,1.48
L4731553,"50.5166193,-113.5102976",T3L2M3,"51.1183244,-114.2392112",113.26,1.27
L4731553,"50.5166193,-113.5102976",T3L0A3,"51.1183244,-114.2392112",113.26,1.27
L4731553,"50.5166193,-113.5102976",T3L2T1,"51.1183244,-114.2392112",113.26,1.27
L4731553,"50.5166193,-113.5102976",T3L1V3,"51.1183244,-114.2392112",113.26,1.27
L4731553,"50.5166193,-113.5102976",T3L2E9,"51.1183244,-114.2392112",113.26,1.27
L5970993,"51.9447067,-114.2397628",T3L2M3,"51.1183244,-114.2392112",123.87,1.25
L5970993,"51.9447067,-114.2397628",T3L0A3,"51.1183244,-114.2392112",123.87,1.25
L5970993,"51.9447067,-114.2397628",T3L2T1,"51.1183244,-114.2392112",123.87,1.25
L5970993,"51.9447067,-114.2397628",T3L1V3,"51.1183244,-114.2392112",123.87,1.25
L5970993,"51.9447067,-114.2397628",T3L2E9,"51.1183244,-114.2392112",123.87,1.25
L6081147,"51.2736686,-115.9288931",T3L2M3,"51.1183244,-114.2392112",148.42,1.54
L6081147,"51.2736686,-115.9288931",T3L0A3,"51.1183244,-114.2392112",148.42,1.54
L6081147,"51.2736686,-115.9288931",T3L2T1,"51.1183244,-114.2392112",148.42,1.54
L6081147,"51.2736686,-115.9288931",T3L1V3,"51.1183244,-114.2392112",148.42,1.54
L6081147,"51.2736686,-115.9288931",T3L2E9,"51.1183244,-114.2392112",148.42,1.54
L4460796,"50.1648681,-113.6436467",T3L2M3,"51.1183244,-114.2392112",131.37,1.43
L4460796,"50.1648681,-113.6436467",T3L0A3,"51.1183244,-114.2392112",131.37,1.43
L4460796,"50.1648681,-113.6436467",T3L2T1,"51.1183244,-114.2392112",131.37,1.43
L4460796,"50.1648681,-113.6436467",T3L1V3,"51.1183244,-114.2392112",131.37,1.43
L4460796,"50.1648681,-113.6436467",T3L2E9,"51.1183244,-114.2392112",131.37,1.43
L8106688,"51.4670738,-112.7301935",T3L2M3,"51.1183244,-114.2392112",139.63,1.59
L8106688,"51.4670738,-112.7301935",T3L0A3,"51.1183244,-114.2392112",139.63,1.59
L8106688,"51.4670738,-112.7301935",T3L2T1,"51.1183244,-114.2392112",139.63,1.59
L8106688,"51.4670738,-112.7301935",T3L1V3,"51.1183244,-114.2392112",139.63,1.59
L8106688,"51.4670738,-112.7301935",T3L2E9,"51.1183244,-114.2392112",139.63,1.59
L7745928,"51.229242,-115.508099",T3L2M3,"51.1183244,-114.2392112",119.19,1.28
L7745928,"51.229242,-115.508099",T3L0A3,"51.1183244,-114.2392112",119.19,1.28
L7745928,"51.229242,-115.508099",T3L2T1,"51.1183244,-114.2392112",119.19,1.28
L7745928,"51.229242,-115.508099",T3L1V3,"51.1183244,-114.2392112",119.19,1.28
L7745928,"51.229242,-115.508099",T3L2E9,"51.1183244,-114.2392112",119.19,1.28
L7801577,"50.1841416,-113.4358574",T3L2M3,"51.1183244,-114.2392112",142.88,1.59
L7801577,"50.1841416,-113.4358574",T3L0A3,"51.1183244,-114.2392112",142.88,1.59
L7801577,"50.1841416,-113.4358574",T3L2T1,"51.1183244,-114.2392112",142.88,1.59
L7801577,"50.1841416,-113.4358574",T3L1V3,"51.1183244,-114.2392112",142.88,1.59
L7801577,"50.1841416,-113.4358574",T3L2E9,"51.1183244,-114.2392112",142.88,1.59
L7680402,"50.6173652,-115.1226308",T3L2M3,"51.1183244,-114.2392112",126.86,1.54
L7680402,"50.6173652,-115.1226308",T3L0A3,"51.1183244,-114.2392112",126.86,1.54
L7680402,"50.6173652,-115.1226308",T3L2T1,"51.1183244,-114.2392112",126.86,1.54
L7680402,"50.6173652,-115.1226308",T3L1V3,"51.1183244,-114.2392112",126.86,1.54
L7680402,"50.6173652,-115.1226308",T3L2E9,"51.1183244,-114.2392112",126.86,1.54
L6474109,"50.1182082,-113.7679204",T3L2M3,"51.1183244,-114.2392112",147.19,1.64
L6474109,"50.1182082,-113.7679204",T3L0A3,"51.1183244,-114.2392112",147.19,1.64
L6474109,"50.1182082,-113.7679204",T3L2T1,"51.1183244,-114.2392112",147.19,1.64
L6474109,"50.1182082,-113.7679204",T3L1V3,"51.1183244,-114.2392112",147.19,1.64
L6474109,"50.1182082,-113.7679204",T3L2E9,"51.1183244,-114.2392112",147.19,1.64
L4466009,"51.9318437,-114.0262071",T3L2M3,"51.1183244,-114.2392112",109.55,1.1
L4466009,"51.9318437,-114.0262071",T3L0A3,"51.1183244,-114.2392112",109.55,1.1
L4466009,"51.9318437,-114.0262071",T3L2T1,"51.1183244,-114.2392112",109.55,1.1
L4466009,"51.9318437,-114.0262071",T3L1V3,"51.1183244,-114.2392112",109.55,1.1
L4466009,"51.9318437,-114.0262071",T3L2E9,"51.1183244,-114.2392112",109.55,1.1
L7898061,"51.5913326,-112.760445",T3L2M3,"51.1183244,-114.2392112",154.75,1.76
L7898061,"51.5913326,-112.760445",T3L0A3,"51.1183244,-114.2392112",154.75,1.76
L7898061,"51.5913326,-112.760445",T3L2T1,"51.1183244,-114.2392112",154.75,1.76
L7898061,"51.5913326,-112.760445",T3L1V3,"51.1183244,-114.2392112",154.75,1.76
L7898061,"51.5913326,-112.760445",T3L2E9,"51.1183244,-114.2392112",154.75,1.76
L6797716,"50.7878526,-115.3067956",T3L2M3,"51.1183244,-114.2392112",136.81,1.78
L6797716,"50.7878526,-115.3067956",T3L0A3,"51.1183244,-114.2392112",136.81,1.78
L6797716,"50.7878526,-115.3067956",T3L2T1,"51.1183244,-114.2392112",136.81,1.78
L6797716,"50.7878526,-115.3067956",T3L1V3,"51.1183244,-114.2392112",136.81,1.78
L6797716,"50.7878526,-115.3067956",T3L2E9,"51.1183244,-114.2392112",136.81,1.78
L7566897,"50.1012317,-114.4419633",T3L2M3,"51.1183244,-114.2392112",172.7,2.14
L7566897,"50.1012317,-114.4419633",T3L0A3,"51.1183244,-114.2392112",172.7,2.14
L7566897,"50.1012317,-114.4419633",T3L2T1,"51.1183244,-114.2392112",172.7,2.14
L7566897,"50.1012317,-114.4419633",T3L1V3,"51.1183244,-114.2392112",172.7,2.14
L7566897,"50.1012317,-114.4419633",T3L2E9,"51.1183244,-114.2392112",172.7,2.14
L7201265,"50.8594647,-115.3867251",T3L2M3,"51.1183244,-114.2392112",135.76,1.97
L7201265,"50.8594647,-115.3867251",T3L0A3,"51.1183244,-114.2392112",135.76,1.97
L7201265,"50.8594647,-115.3867251",T3L2T1,"51.1183244,-114.2392112",135.76,1.97
L7201265,"50.8594647,-115.3867251",T3L1V3,"51.1183244,-114.2392112",135.76,1.97
L7201265,"50.8594647,-115.3867251",T3L2E9,"51.1183244,-114.2392112",135.76,1.97
L8199569,"51.2441249,-115.8435683",T3L2M3,"51.1183244,-114.2392112",155.01,1.69
L8199569,"51.2441249,-115.8435683",T3L0A3,"51.1183244,-114.2392112",155.01,1.69
L8199569,"51.2441249,-115.8435683",T3L2T1,"51.1183244,-114.2392112",155.01,1.69
L8199569,"51.2441249,-115.8435683",T3L1V3,"51.1183244,-114.2392112",155.01,1.69
L8199569,"51.2441249,-115.8435683",T3L2E9,"51.1183244,-114.2392112",155.01,1.69
L9524417,"50.8679095,-115.3531745",T3L2M3,"51.1183244,-114.2392112",127.27,1.78
L9524417,"50.8679095,-115.3531745",T3L0A3,"51.1183244,-114.2392112",127.27,1.78
L9524417,"50.8679095,-115.3531745",T3L2T1,"51.1183244,-114.2392112",127.27,1.78
L9524417,"50.8679095,-115.3531745",T3L1V3,"51.1183244,-114.2392112",127.27,1.78
L9524417,"50.8679095,-115.3531745",T3L2E9,"51.1183244,-114.2392112",127.27,1.78
L9844646,"51.1683285,-115.695627",T3L2M3,"51.1183244,-114.2392112",168.04,1.9
L9844646,"51.1683285,-115.695627",T3L0A3,"51.1183244,-114.2392112",168.04,1.9
L9844646,"51.1683285,-115.695627",T3L2T1,"51.1183244,-114.2392112",168.04,1.9
L9844646,"51.1683285,-115.695627",T3L1V3,"51.1183244,-114.2392112",168.04,1.9
L9844646,"51.1683285,-115.695627",T3L2E9,"51.1183244,-114.2392112",168.04,1.9
L4466018,"51.7914837,-113.6070161",T3L2M3,"51.1183244,-114.2392112",120.91,1.22
L4466018,"51.7914837,-113.6070161",T3L0A3,"51.1183244,-114.2392112",120.91,1.22
L4466018,"51.7914837,-113.6070161",T3L2T1,"51.1183244,-114.2392112",120.91,1.22
L4466018,"51.7914837,-113.6070161",T3L1V3,"51.1183244,-114.2392112",120.91,1.22
L4466018,"51.7914837,-113.6070161",T3L2E9,"51.1183244,-114.2392112",120.91,1.22
L2465370,"51.3315904,-112.7901131",T3L2M3,"51.1183244,-114.2392112",131.91,1.53
L2465370,"51.3315904,-112.7901131",T3L0A3,"51.1183244,-114.2392112",131.91,1.53
L2465370,"51.3315904,-112.7901131",T3L2T1,"51.1183244,-114.2392112",131.91,1.53
L2465370,"51.3315904,-112.7901131",T3L1V3,"51.1183244,-114.2392112",131.91,1.53
L2465370,"51.3315904,-112.7901131",T3L2E9,"51.1183244,-114.2392112",131.91,1.53
L9861051,"52.0125151,-114.854492",T3L2M3,"51.1183244,-114.2392112",143.83,1.72
L9861051,"52.0125151,-114.854492",T3L0A3,"51.1183244,-114.2392112",143.83,1.72
L9861051,"52.0125151,-114.854492",T3L2T1,"51.1183244,-114.2392112",143.83,1.72
L9861051,"52.0125151,-114.854492",T3L1V3,"51.1183244,-114.2392112",143.83,1.72
L9861051,"52.0125151,-114.854492",T3L2E9,"51.1183244,-114.2392112",143.83,1.72
L2528065,"52.0326405,-114.2538643",T3L2M3,"51.1183244,-114.2392112",150.9,1.56
L2528065,"52.0326405,-114.2538643",T3L0A3,"51.1183244,-114.2392112",150.9,1.56
L2528065,"52.0326405,-114.2538643",T3L2T1,"51.1183244,-114.2392112",150.9,1.56
L2528065,"52.0326405,-114.2538643",T3L1V3,"51.1183244,-114.2392112",150.9,1.56
L2528065,"52.0326405,-114.2538643",T3L2E9,"51.1183244,-114.2392112",150.9,1.56
L5068097,"50.2395102,-113.4132151",T3L2M3,"51.1183244,-114.2392112",147.4,1.61
L5068097,"50.2395102,-113.4132151",T3L0A3,"51.1183244,-114.2392112",147.4,1.61
L5068097,"50.2395102,-113.4132151",T3L2T1,"51.1183244,-114.2392112",147.4,1.61
L5068097,"50.2395102,-113.4132151",T3L1V3,"51.1183244,-114.2392112",147.4,1.61
L5068097,"50.2395102,-113.4132151",T3L2E9,"51.1183244,-114.2392112",147.4,1.61
L299543,"51.1722383,-115.5931835",T2Y3E9,"50.9198385,-114.087540333333",145.69,1.77
L299543,"51.1722383,-115.5931835",T2Y2V9,"50.9198385,-114.087540333333",145.69,1.77
L299543,"51.1722383,-115.5931835",T2Y3W4,"50.9198385,-114.087540333333",145.69,1.77
L299543,"51.1722383,-115.5931835",T2Y4K2,"50.9198385,-114.087540333333",145.69,1.77
L299543,"51.1722383,-115.5931835",T2Y2P2,"50.9198385,-114.087540333333",145.69,1.77
L299543,"51.1722383,-115.5931835",T2Y1G8,"50.9198385,-114.087540333333",145.69,1.77
L345993,"51.17626,-115.5608",T2Y3E9,"50.9198385,-114.087540333333",144.71,1.77
L345993,"51.17626,-115.5608",T2Y2V9,"50.9198385,-114.087540333333",144.71,1.77
L345993,"51.17626,-115.5608",T2Y3W4,"50.9198385,-114.087540333333",144.71,1.77
L345993,"51.17626,-115.5608",T2Y4K2,"50.9198385,-114.087540333333",144.71,1.77
L345993,"51.17626,-115.5608",T2Y2P2,"50.9198385,-114.087540333333",144.71,1.77
L345993,"51.17626,-115.5608",T2Y1G8,"50.9198385,-114.087540333333",144.71,1.77
L163245,"51.1784927,-115.6018546",T2Y3E9,"50.9198385,-114.087540333333",143.94,1.67
L163245,"51.1784927,-115.6018546",T2Y2V9,"50.9198385,-114.087540333333",143.94,1.67
L163245,"51.1784927,-115.6018546",T2Y3W4,"50.9198385,-114.087540333333",143.94,1.67
L163245,"51.1784927,-115.6018546",T2Y4K2,"50.9198385,-114.087540333333",143.94,1.67
L163245,"51.1784927,-115.6018546",T2Y2P2,"50.9198385,-114.087540333333",143.94,1.67
L163245,"51.1784927,-115.6018546",T2Y1G8,"50.9198385,-114.087540333333",143.94,1.67
L1088329,"51.1784232,-115.5707464",T2Y3E9,"50.9198385,-114.087540333333",143.57,1.68
L1088329,"51.1784232,-115.5707464",T2Y2V9,"50.9198385,-114.087540333333",143.57,1.68
L1088329,"51.1784232,-115.5707464",T2Y3W4,"50.9198385,-114.087540333333",143.57,1.68
L1088329,"51.1784232,-115.5707464",T2Y4K2,"50.9198385,-114.087540333333",143.57,1.68
L1088329,"51.1784232,-115.5707464",T2Y2P2,"50.9198385,-114.087540333333",143.57,1.68
L1088329,"51.1784232,-115.5707464",T2Y1G8,"50.9198385,-114.087540333333",143.57,1.68
L2,"51.0911115,-115.3560111",T2Y3E9,"50.9198385,-114.087540333333",120.92,1.43
L2,"51.0911115,-115.3560111",T2Y2V9,"50.9198385,-114.087540333333",120.92,1.43
L2,"51.0911115,-115.3560111",T2Y3W4,"50.9198385,-114.087540333333",120.92,1.43
L2,"51.0911115,-115.3560111",T2Y4K2,"50.9198385,-114.087540333333",120.92,1.43
L2,"51.0911115,-115.3560111",T2Y2P2,"50.9198385,-114.087540333333",120.92,1.43
L2,"51.0911115,-115.3560111",T2Y1G8,"50.9198385,-114.087540333333",120.92,1.43
L1547932,"51.4674857,-112.7693398",T2Y3E9,"50.9198385,-114.087540333333",160.56,1.78
L1547932,"51.4674857,-112.7693398",T2Y2V9,"50.9198385,-114.087540333333",160.56,1.78
L1547932,"51.4674857,-112.7693398",T2Y3W4,"50.9198385,-114.087540333333",160.56,1.78
L1547932,"51.4674857,-112.7693398",T2Y4K2,"50.9198385,-114.087540333333",160.56,1.78
L1547932,"51.4674857,-112.7693398",T2Y2P2,"50.9198385,-114.087540333333",160.56,1.78
L1547932,"51.4674857,-112.7693398",T2Y1G8,"50.9198385,-114.087540333333",160.56,1.78
L1450980,"51.2406503,-115.4942685",T2Y3E9,"50.9198385,-114.087540333333",146.3,1.74
L1450980,"51.2406503,-115.4942685",T2Y2V9,"50.9198385,-114.087540333333",146.3,1.74
L1450980,"51.2406503,-115.4942685",T2Y3W4,"50.9198385,-114.087540333333",146.3,1.74
L1450980,"51.2406503,-115.4942685",T2Y4K2,"50.9198385,-114.087540333333",146.3,1.74
L1450980,"51.2406503,-115.4942685",T2Y2P2,"50.9198385,-114.087540333333",146.3,1.74
L1450980,"51.2406503,-115.4942685",T2Y1G8,"50.9198385,-114.087540333333",146.3,1.74
L255433,"51.2782396,-115.6372833",T2Y3E9,"50.9198385,-114.087540333333",NA,NA
L255433,"51.2782396,-115.6372833",T2Y2V9,"50.9198385,-114.087540333333",NA,NA
L255433,"51.2782396,-115.6372833",T2Y3W4,"50.9198385,-114.087540333333",NA,NA
L255433,"51.2782396,-115.6372833",T2Y4K2,"50.9198385,-114.087540333333",NA,NA
L255433,"51.2782396,-115.6372833",T2Y2P2,"50.9198385,-114.087540333333",NA,NA
L255433,"51.2782396,-115.6372833",T2Y1G8,"50.9198385,-114.087540333333",NA,NA
L760014,"50.1371524,-113.4088191",T2Y3E9,"50.9198385,-114.087540333333",115.74,1.24
L760014,"50.1371524,-113.4088191",T2Y2V9,"50.9198385,-114.087540333333",115.74,1.24
L760014,"50.1371524,-113.4088191",T2Y3W4,"50.9198385,-114.087540333333",115.74,1.24
L760014,"50.1371524,-113.4088191",T2Y4K2,"50.9198385,-114.087540333333",115.74,1.24
L760014,"50.1371524,-113.4088191",T2Y2P2,"50.9198385,-114.087540333333",115.74,1.24
L760014,"50.1371524,-113.4088191",T2Y1G8,"50.9198385,-114.087540333333",115.74,1.24
L365659,"51.1266907,-115.3815079",T2Y3E9,"50.9198385,-114.087540333333",123.74,1.43
L365659,"51.1266907,-115.3815079",T2Y2V9,"50.9198385,-114.087540333333",123.74,1.43
L365659,"51.1266907,-115.3815079",T2Y3W4,"50.9198385,-114.087540333333",123.74,1.43
L365659,"51.1266907,-115.3815079",T2Y4K2,"50.9198385,-114.087540333333",123.74,1.43
L365659,"51.1266907,-115.3815079",T2Y2P2,"50.9198385,-114.087540333333",123.74,1.43
L365659,"51.1266907,-115.3815079",T2Y1G8,"50.9198385,-114.087540333333",123.74,1.43
L739303,"51.1537242,-115.6846619",T2Y3E9,"50.9198385,-114.087540333333",150.9,1.71
L739303,"51.1537242,-115.6846619",T2Y2V9,"50.9198385,-114.087540333333",150.9,1.71
L739303,"51.1537242,-115.6846619",T2Y3W4,"50.9198385,-114.087540333333",150.9,1.71
L739303,"51.1537242,-115.6846619",T2Y4K2,"50.9198385,-114.087540333333",150.9,1.71
L739303,"51.1537242,-115.6846619",T2Y2P2,"50.9198385,-114.087540333333",150.9,1.71
L739303,"51.1537242,-115.6846619",T2Y1G8,"50.9198385,-114.087540333333",150.9,1.71
L367694,"50.2008736,-114.1940077",T2Y3E9,"50.9198385,-114.087540333333",105.33,1.13
L367694,"50.2008736,-114.1940077",T2Y2V9,"50.9198385,-114.087540333333",105.33,1.13
L367694,"50.2008736,-114.1940077",T2Y3W4,"50.9198385,-114.087540333333",105.33,1.13
L367694,"50.2008736,-114.1940077",T2Y4K2,"50.9198385,-114.087540333333",105.33,1.13
L367694,"50.2008736,-114.1940077",T2Y2P2,"50.9198385,-114.087540333333",105.33,1.13
L367694,"50.2008736,-114.1940077",T2Y1G8,"50.9198385,-114.087540333333",105.33,1.13
L3124013,"51.1445982,-115.574584",T2Y3E9,"50.9198385,-114.087540333333",147.85,1.8
L3124013,"51.1445982,-115.574584",T2Y2V9,"50.9198385,-114.087540333333",147.85,1.8
L3124013,"51.1445982,-115.574584",T2Y3W4,"50.9198385,-114.087540333333",147.85,1.8
L3124013,"51.1445982,-115.574584",T2Y4K2,"50.9198385,-114.087540333333",147.85,1.8
L3124013,"51.1445982,-115.574584",T2Y2P2,"50.9198385,-114.087540333333",147.85,1.8
L3124013,"51.1445982,-115.574584",T2Y1G8,"50.9198385,-114.087540333333",147.85,1.8
L1437200,"51.0746763,-115.7789543",T2Y3E9,"50.9198385,-114.087540333333",NA,NA
L1437200,"51.0746763,-115.7789543",T2Y2V9,"50.9198385,-114.087540333333",NA,NA
L1437200,"51.0746763,-115.7789543",T2Y3W4,"50.9198385,-114.087540333333",NA,NA
L1437200,"51.0746763,-115.7789543",T2Y4K2,"50.9198385,-114.087540333333",NA,NA
L1437200,"51.0746763,-115.7789543",T2Y2P2,"50.9198385,-114.087540333333",NA,NA
L1437200,"51.0746763,-115.7789543",T2Y1G8,"50.9198385,-114.087540333333",NA,NA
L4771587,"51.1712512,-115.5713432",T2Y3E9,"50.9198385,-114.087540333333",144.19,1.7
