locality_id,hot_loc,postal_code,pc_loc,km,hours
L265769,"53.4131868,-113.7878267",T5T1G5,"53.5156178333333,-113.643128833333",22.81,0.37
L265769,"53.4131868,-113.7878267",T5T1H8,"53.5156178333333,-113.643128833333",22.81,0.37
L265769,"53.4131868,-113.7878267",T5T0R1,"53.5156178333333,-113.643128833333",22.81,0.37
L265769,"53.4131868,-113.7878267",T5T1T1,"53.5156178333333,-113.643128833333",22.81,0.37
L2082982,"53.5830794,-113.6168075",T5T5G2,"53.5156178333333,-113.643128833333",11.43,0.19
L2082982,"53.5830794,-113.6168075",T5T4J4,"53.5156178333333,-113.643128833333",11.43,0.19
L2082982,"53.5830794,-113.6168075",T5T1G5,"53.5156178333333,-113.643128833333",11.43,0.19
L2082982,"53.5830794,-113.6168075",T5T1H8,"53.5156178333333,-113.643128833333",11.43,0.19
L2082982,"53.5830794,-113.6168075",T5T0R1,"53.5156178333333,-113.643128833333",11.43,0.19
L2082982,"53.5830794,-113.6168075",T5T1T1,"53.5156178333333,-113.643128833333",11.43,0.19
L608721,"53.5571868,-113.4563255",T5T5G2,"53.5156178333333,-113.643128833333",23.72,0.44
L608721,"53.5571868,-113.4563255",T5T4J4,"53.5156178333333,-113.643128833333",23.72,0.44
L608721,"53.5571868,-113.4563255",T5T1G5,"53.5156178333333,-113.643128833333",23.72,0.44
L608721,"53.5571868,-113.4563255",T5T1H8,"53.5156178333333,-113.643128833333",23.72,0.44
L608721,"53.5571868,-113.4563255",T5T0R1,"53.5156178333333,-113.643128833333",23.72,0.44
L608721,"53.5571868,-113.4563255",T5T1T1,"53.5156178333333,-113.643128833333",23.72,0.44
L207055,"53.658656,-113.5900667",T5T5G2,"53.5156178333333,-113.643128833333",20.57,0.33
L207055,"53.658656,-113.5900667",T5T4J4,"53.5156178333333,-113.643128833333",20.57,0.33
L207055,"53.658656,-113.5900667",T5T1G5,"53.5156178333333,-113.643128833333",20.57,0.33
L207055,"53.658656,-113.5900667",T5T1H8,"53.5156178333333,-113.643128833333",20.57,0.33
L207055,"53.658656,-113.5900667",T5T0R1,"53.5156178333333,-113.643128833333",20.57,0.33
L207055,"53.658656,-113.5900667",T5T1T1,"53.5156178333333,-113.643128833333",20.57,0.33
L367431,"53.4757873,-113.5533142",T5T5G2,"53.5156178333333,-113.643128833333",12.58,0.25
L367431,"53.4757873,-113.5533142",T5T4J4,"53.5156178333333,-113.643128833333",12.58,0.25
L367431,"53.4757873,-113.5533142",T5T1G5,"53.5156178333333,-113.643128833333",12.58,0.25
L367431,"53.4757873,-113.5533142",T5T1H8,"53.5156178333333,-113.643128833333",12.58,0.25
L367431,"53.4757873,-113.5533142",T5T0R1,"53.5156178333333,-113.643128833333",12.58,0.25
L367431,"53.4757873,-113.5533142",T5T1T1,"53.5156178333333,-113.643128833333",12.58,0.25
L1663163,"53.5333718,-113.5365981",T5T5G2,"53.5156178333333,-113.643128833333",13.69,0.32
L1663163,"53.5333718,-113.5365981",T5T4J4,"53.5156178333333,-113.643128833333",13.69,0.32
L1663163,"53.5333718,-113.5365981",T5T1G5,"53.5156178333333,-113.643128833333",13.69,0.32
L1663163,"53.5333718,-113.5365981",T5T1H8,"53.5156178333333,-113.643128833333",13.69,0.32
L1663163,"53.5333718,-113.5365981",T5T0R1,"53.5156178333333,-113.643128833333",13.69,0.32
L1663163,"53.5333718,-113.5365981",T5T1T1,"53.5156178333333,-113.643128833333",13.69,0.32
L857476,"53.5591912,-113.4064123",T5T5G2,"53.5156178333333,-113.643128833333",28.34,0.51
L857476,"53.5591912,-113.4064123",T5T4J4,"53.5156178333333,-113.643128833333",28.34,0.51
L857476,"53.5591912,-113.4064123",T5T1G5,"53.5156178333333,-113.643128833333",28.34,0.51
L857476,"53.5591912,-113.4064123",T5T1H8,"53.5156178333333,-113.643128833333",28.34,0.51
L857476,"53.5591912,-113.4064123",T5T0R1,"53.5156178333333,-113.643128833333",28.34,0.51
L857476,"53.5591912,-113.4064123",T5T1T1,"53.5156178333333,-113.643128833333",28.34,0.51
L1626295,"53.6130314,-113.6547655",T5T5G2,"53.5156178333333,-113.643128833333",12.57,0.23
L1626295,"53.6130314,-113.6547655",T5T4J4,"53.5156178333333,-113.643128833333",12.57,0.23
L1626295,"53.6130314,-113.6547655",T5T1G5,"53.5156178333333,-113.643128833333",12.57,0.23
L1626295,"53.6130314,-113.6547655",T5T1H8,"53.5156178333333,-113.643128833333",12.57,0.23
L1626295,"53.6130314,-113.6547655",T5T0R1,"53.5156178333333,-113.643128833333",12.57,0.23
L1626295,"53.6130314,-113.6547655",T5T1T1,"53.5156178333333,-113.643128833333",12.57,0.23
L903263,"53.4910074,-113.5594511",T5T5G2,"53.5156178333333,-113.643128833333",8.7,0.19
L903263,"53.4910074,-113.5594511",T5T4J4,"53.5156178333333,-113.643128833333",8.7,0.19
L903263,"53.4910074,-113.5594511",T5T1G5,"53.5156178333333,-113.643128833333",8.7,0.19
L903263,"53.4910074,-113.5594511",T5T1H8,"53.5156178333333,-113.643128833333",8.7,0.19
L903263,"53.4910074,-113.5594511",T5T0R1,"53.5156178333333,-113.643128833333",8.7,0.19
L903263,"53.4910074,-113.5594511",T5T1T1,"53.5156178333333,-113.643128833333",8.7,0.19
L889844,"53.585627,-113.7614107",T5T5G2,"53.5156178333333,-113.643128833333",15.81,0.23
L889844,"53.585627,-113.7614107",T5T4J4,"53.5156178333333,-113.643128833333",15.81,0.23
L889844,"53.585627,-113.7614107",T5T1G5,"53.5156178333333,-113.643128833333",15.81,0.23
L889844,"53.585627,-113.7614107",T5T1H8,"53.5156178333333,-113.643128833333",15.81,0.23
L889844,"53.585627,-113.7614107",T5T0R1,"53.5156178333333,-113.643128833333",15.81,0.23
L889844,"53.585627,-113.7614107",T5T1T1,"53.5156178333333,-113.643128833333",15.81,0.23
L977852,"53.4843684,-113.423624",T5T5G2,"53.5156178333333,-113.643128833333",20.13,0.34
L977852,"53.4843684,-113.423624",T5T4J4,"53.5156178333333,-113.643128833333",20.13,0.34
L977852,"53.4843684,-113.423624",T5T1G5,"53.5156178333333,-113.643128833333",20.13,0.34
L977852,"53.4843684,-113.423624",T5T1H8,"53.5156178333333,-113.643128833333",20.13,0.34
L977852,"53.4843684,-113.423624",T5T0R1,"53.5156178333333,-113.643128833333",20.13,0.34
L977852,"53.4843684,-113.423624",T5T1T1,"53.5156178333333,-113.643128833333",20.13,0.34
L4541423,"53.4434713,-113.4776813",T5T5G2,"53.5156178333333,-113.643128833333",25.91,0.37
L4541423,"53.4434713,-113.4776813",T5T4J4,"53.5156178333333,-113.643128833333",25.91,0.37
L4541423,"53.4434713,-113.4776813",T5T1G5,"53.5156178333333,-113.643128833333",25.91,0.37
L4541423,"53.4434713,-113.4776813",T5T1H8,"53.5156178333333,-113.643128833333",25.91,0.37
L4541423,"53.4434713,-113.4776813",T5T0R1,"53.5156178333333,-113.643128833333",25.91,0.37
L4541423,"53.4434713,-113.4776813",T5T1T1,"53.5156178333333,-113.643128833333",25.91,0.37
L3512486,"53.625029,-113.657297",T5T5G2,"53.5156178333333,-113.643128833333",13.88,0.23
L3512486,"53.625029,-113.657297",T5T4J4,"53.5156178333333,-113.643128833333",13.88,0.23
L3512486,"53.625029,-113.657297",T5T1G5,"53.5156178333333,-113.643128833333",13.88,0.23
L3512486,"53.625029,-113.657297",T5T1H8,"53.5156178333333,-113.643128833333",13.88,0.23
L3512486,"53.625029,-113.657297",T5T0R1,"53.5156178333333,-113.643128833333",13.88,0.23
L3512486,"53.625029,-113.657297",T5T1T1,"53.5156178333333,-113.643128833333",13.88,0.23
L1172342,"53.6102546,-113.7381291",T5T5G2,"53.5156178333333,-113.643128833333",19.74,0.33
L1172342,"53.6102546,-113.7381291",T5T4J4,"53.5156178333333,-113.643128833333",19.74,0.33
L1172342,"53.6102546,-113.7381291",T5T1G5,"53.5156178333333,-113.643128833333",19.74,0.33
L1172342,"53.6102546,-113.7381291",T5T1H8,"53.5156178333333,-113.643128833333",19.74,0.33
L1172342,"53.6102546,-113.7381291",T5T0R1,"53.5156178333333,-113.643128833333",19.74,0.33
L1172342,"53.6102546,-113.7381291",T5T1T1,"53.5156178333333,-113.643128833333",19.74,0.33
L4543653,"53.6113494,-113.6588001",T5T5G2,"53.5156178333333,-113.643128833333",12.62,0.23
L4543653,"53.6113494,-113.6588001",T5T4J4,"53.5156178333333,-113.643128833333",12.62,0.23
L4543653,"53.6113494,-113.6588001",T5T1G5,"53.5156178333333,-113.643128833333",12.62,0.23
L4543653,"53.6113494,-113.6588001",T5T1H8,"53.5156178333333,-113.643128833333",12.62,0.23
L4543653,"53.6113494,-113.6588001",T5T0R1,"53.5156178333333,-113.643128833333",12.62,0.23
L4543653,"53.6113494,-113.6588001",T5T1T1,"53.5156178333333,-113.643128833333",12.62,0.23
L3516292,"53.6380357,-113.6533928",T5T5G2,"53.5156178333333,-113.643128833333",17.63,0.32
L3516292,"53.6380357,-113.6533928",T5T4J4,"53.5156178333333,-113.643128833333",17.63,0.32
L3516292,"53.6380357,-113.6533928",T5T1G5,"53.5156178333333,-113.643128833333",17.63,0.32
L3516292,"53.6380357,-113.6533928",T5T1H8,"53.5156178333333,-113.643128833333",17.63,0.32
L3516292,"53.6380357,-113.6533928",T5T0R1,"53.5156178333333,-113.643128833333",17.63,0.32
L3516292,"53.6380357,-113.6533928",T5T1T1,"53.5156178333333,-113.643128833333",17.63,0.32
L3000839,"53.5627439,-113.3819103",T5T5G2,"53.5156178333333,-113.643128833333",28.39,0.49
L3000839,"53.5627439,-113.3819103",T5T4J4,"53.5156178333333,-113.643128833333",28.39,0.49
L3000839,"53.5627439,-113.3819103",T5T1G5,"53.5156178333333,-113.643128833333",28.39,0.49
L3000839,"53.5627439,-113.3819103",T5T1H8,"53.5156178333333,-113.643128833333",28.39,0.49
L3000839,"53.5627439,-113.3819103",T5T0R1,"53.5156178333333,-113.643128833333",28.39,0.49
L3000839,"53.5627439,-113.3819103",T5T1T1,"53.5156178333333,-113.643128833333",28.39,0.49
L1640801,"53.5411213,-113.4590958",T5T5G2,"53.5156178333333,-113.643128833333",17.69,0.43
L1640801,"53.5411213,-113.4590958",T5T4J4,"53.5156178333333,-113.643128833333",17.69,0.43
L1640801,"53.5411213,-113.4590958",T5T1G5,"53.5156178333333,-113.643128833333",17.69,0.43
L1640801,"53.5411213,-113.4590958",T5T1H8,"53.5156178333333,-113.643128833333",17.69,0.43
L1640801,"53.5411213,-113.4590958",T5T0R1,"53.5156178333333,-113.643128833333",17.69,0.43
L1640801,"53.5411213,-113.4590958",T5T1T1,"53.5156178333333,-113.643128833333",17.69,0.43
L6352483,"53.4970789,-113.4369037",T5T5G2,"53.5156178333333,-113.643128833333",19.06,0.35
L6352483,"53.4970789,-113.4369037",T5T4J4,"53.5156178333333,-113.643128833333",19.06,0.35
L6352483,"53.4970789,-113.4369037",T5T1G5,"53.5156178333333,-113.643128833333",19.06,0.35
L6352483,"53.4970789,-113.4369037",T5T1H8,"53.5156178333333,-113.643128833333",19.06,0.35
L6352483,"53.4970789,-113.4369037",T5T0R1,"53.5156178333333,-113.643128833333",19.06,0.35
L6352483,"53.4970789,-113.4369037",T5T1T1,"53.5156178333333,-113.643128833333",19.06,0.35
L1833601,"53.502373,-113.57244",T5T5G2,"53.5156178333333,-113.643128833333",8.19,0.19
L1833601,"53.502373,-113.57244",T5T4J4,"53.5156178333333,-113.643128833333",8.19,0.19
L1833601,"53.502373,-113.57244",T5T1G5,"53.5156178333333,-113.643128833333",8.19,0.19
L1833601,"53.502373,-113.57244",T5T1H8,"53.5156178333333,-113.643128833333",8.19,0.19
L1833601,"53.502373,-113.57244",T5T0R1,"53.5156178333333,-113.643128833333",8.19,0.19
L1833601,"53.502373,-113.57244",T5T1T1,"53.5156178333333,-113.643128833333",8.19,0.19
L3613580,"53.513028,-113.472125",T5T5G2,"53.5156178333333,-113.643128833333",19.23,0.38
L3613580,"53.513028,-113.472125",T5T4J4,"53.5156178333333,-113.643128833333",19.23,0.38
L3613580,"53.513028,-113.472125",T5T1G5,"53.5156178333333,-113.643128833333",19.23,0.38
L3613580,"53.513028,-113.472125",T5T1H8,"53.5156178333333,-113.643128833333",19.23,0.38
L3613580,"53.513028,-113.472125",T5T0R1,"53.5156178333333,-113.643128833333",19.23,0.38
L3613580,"53.513028,-113.472125",T5T1T1,"53.5156178333333,-113.643128833333",19.23,0.38
L3328414,"53.6315945,-113.639338",T5T5G2,"53.5156178333333,-113.643128833333",18.18,0.34
L3328414,"53.6315945,-113.639338",T5T4J4,"53.5156178333333,-113.643128833333",18.18,0.34
L3328414,"53.6315945,-113.639338",T5T1G5,"53.5156178333333,-113.643128833333",18.18,0.34
L3328414,"53.6315945,-113.639338",T5T1H8,"53.5156178333333,-113.643128833333",18.18,0.34
L3328414,"53.6315945,-113.639338",T5T0R1,"53.5156178333333,-113.643128833333",18.18,0.34
L3328414,"53.6315945,-113.639338",T5T1T1,"53.5156178333333,-113.643128833333",18.18,0.34
L1835189,"53.5844508,-113.5479951",T5T5G2,"53.5156178333333,-113.643128833333",15.88,0.28
L1835189,"53.5844508,-113.5479951",T5T4J4,"53.5156178333333,-113.643128833333",15.88,0.28
L1835189,"53.5844508,-113.5479951",T5T1G5,"53.5156178333333,-113.643128833333",15.88,0.28
L1835189,"53.5844508,-113.5479951",T5T1H8,"53.5156178333333,-113.643128833333",15.88,0.28
L1835189,"53.5844508,-113.5479951",T5T0R1,"53.5156178333333,-113.643128833333",15.88,0.28
L1835189,"53.5844508,-113.5479951",T5T1T1,"53.5156178333333,-113.643128833333",15.88,0.28
L4142794,"53.3603551,-113.7077075",T5T5G2,"53.5156178333333,-113.643128833333",30.11,0.5
L4142794,"53.3603551,-113.7077075",T5T4J4,"53.5156178333333,-113.643128833333",30.11,0.5
L4142794,"53.3603551,-113.7077075",T5T1G5,"53.5156178333333,-113.643128833333",30.11,0.5
L4142794,"53.3603551,-113.7077075",T5T1H8,"53.5156178333333,-113.643128833333",30.11,0.5
L4142794,"53.3603551,-113.7077075",T5T0R1,"53.5156178333333,-113.643128833333",30.11,0.5
L4142794,"53.3603551,-113.7077075",T5T1T1,"53.5156178333333,-113.643128833333",30.11,0.5
L1094633,"53.4791587,-113.3583069",T5T5G2,"53.5156178333333,-113.643128833333",24.39,0.42
L1094633,"53.4791587,-113.3583069",T5T4J4,"53.5156178333333,-113.643128833333",24.39,0.42
L1094633,"53.4791587,-113.3583069",T5T1G5,"53.5156178333333,-113.643128833333",24.39,0.42
L1094633,"53.4791587,-113.3583069",T5T1H8,"53.5156178333333,-113.643128833333",24.39,0.42
L1094633,"53.4791587,-113.3583069",T5T0R1,"53.5156178333333,-113.643128833333",24.39,0.42
L1094633,"53.4791587,-113.3583069",T5T1T1,"53.5156178333333,-113.643128833333",24.39,0.42
L2253482,"53.5036058,-113.5731518",T5T5G2,"53.5156178333333,-113.643128833333",8.05,0.18
