observer_id,observation_date,locality_id,locality,cost_total
obsr267011,2016-09-23,L2362988,Weed Lake--South Viewpoint (Glenmore Trail),26.927843137254904
obsr283574,2016-11-09,L1302746,Frank Lake--Basin 1 (Northern Parking Lot),12.258
obsr723443,2016-04-21,L1515994,Kananaskis--Delta Lodge,95.61388235294118
obsr723494,2016-05-20,L375278,Calgary--Pearce Estate Park,25.888666666666666
obsr730544,2016-06-20,L785395,Kallal Meadow,65.14780392156862
obsr230942,2016-07-13,L2451734,Langdon Corner Slough,41.61792156862745
obsr382575,2016-12-01,L2584738,Fish Creek PP--The Ranch,38.90423529411764
obsr382575,2016-12-01,L2584738,Fish Creek PP--The Ranch,50.80282352941177
obsr374820,2016-04-28,L2465725,Calgary--University of Calgary,12.337607843137256
obsr738339,2016-04-19,L3301813,Lethbridge--Pavan Park,22.683607843137256
obsr723494,2016-06-08,L497711,Calgary--Sue Higgins (Southland) Park,13.263490196078433
obsr96302,2016-11-19,L284048,Calgary--Beaverdam Flats Park,11.896549019607843
obsr24588,2016-06-20,L497711,Calgary--Sue Higgins (Southland) Park,24.03741176470588
obsr550462,2016-03-11,L294463,Big Hill Springs Provincial Park,47.04109803921568
obsr165977,2016-10-18,L451823,Eagle Lake,83.50694117647059
obsr391787,2016-07-04,L1462784,Waterton Lakes NP--Lower Waterton Lake,83.71
obsr550462,2016-04-08,L3504729,Jumping Pound Pond,53.87180392156863
obsr471299,2016-11-06,L1850586,Beaverhill Bird Observatory,9.556823529411766
obsr267011,2016-05-06,L2390329,Calgary--Union Cemetery,10.847921568627452
obsr283574,2016-09-30,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr391787,2016-08-22,L4957070,Blairmore (community),8.63443137254902
obsr267011,2016-04-01,L2445494,Glenmore Trail/Highway 24 Slough,34.09149019607843
obsr283574,2016-03-05,L1302777,Frank Lake--Basin 2 (West Bay),12.274666666666667
obsr284774,2016-03-09,L892146,Cypress Hills PP--Elkwater Lake,79.89976470588235
obsr284774,2016-07-21,L892146,Cypress Hills PP--Elkwater Lake,79.89976470588235
obsr284774,2016-01-06,L892146,Cypress Hills PP--Elkwater Lake,79.89976470588235
obsr551863,2016-03-26,L1470943,Bow Valley PP--Yamnuska,78.0128725490196
obsr316462,2016-05-14,L1172327,Murray Marsh,39.85005882352941
obsr283574,2016-03-25,L1146986,Frank Lake--NW lookout/blind,11.248666666666667
obsr326450,2016-11-27,L4434824,Irricana Sloughs--Bruce Lake,59.1243137254902
obsr419341,2016-03-30,L3584931,Jessie Lake Causeway (Northeast/Bordered by Town),22.504225490196077
obsr507245,2016-01-08,L592475,Calgary--Edworthy Park,49.5326274509804
obsr507245,2016-01-08,L592475,Calgary--Edworthy Park,48.581411764705884
obsr555524,2016-04-06,L4376777,Edmonton--University of Alberta Farm,15.663803921568629
obsr551863,2016-01-23,L267671,Calgary--Weaselhead Natural Area,12.900171568627451
obsr117062,2016-10-18,L451823,Eagle Lake,83.50694117647059
obsr283574,2016-01-01,L1514676,Sutherland's Shelterbelt (private property),9.846666666666668
obsr286443,2016-06-18,L4487244,Redcliff (town),13.480117647058822
obsr391787,2016-07-16,L4957070,Blairmore (community),8.63443137254902
obsr634738,2016-01-14,L1663163,Edmonton--Emily Murphy Park,59.86854901960784
obsr550462,2016-04-06,L430047,Policeman's Flats,53.910901960784315
obsr110141,2016-11-23,L624083,Peter Lougheed PP--Highwood Pass,NA
obsr613062,2016-07-26,L4217622,Black Diamond (town),157.62599999999998
obsr90100,2016-10-15,L383716,Bow Valley PP--Barrier Lake,79.04364705882352
obsr24588,2016-10-15,L383716,Bow Valley PP--Barrier Lake,91.31329411764705
obsr229228,2016-01-20,L1835189,Edmonton--Government Grain Terminal,53.96243137254902
obsr375170,2016-01-01,L365657,Exshaw (hamlet),109.31188235294115
obsr630155,2016-04-03,L2523394,Pigeon Lake,81.45176470588235
obsr419341,2016-03-20,L2310114,Charlotte Lake,16.650617647058823
obsr375170,2016-04-02,L1594810,Horse Creek Road Marshes,59.41199999999999
obsr267011,2016-01-09,L449808,Calgary--Elliston Park,14.745058823529412
obsr522662,2016-06-05,L434493,Plummers Road,76.68599999999999
obsr551863,2016-04-09,L163245,Banff National Park--Vermilion Lakes,125.38194117647059
obsr24588,2016-06-25,L5516593,Calgary--Old Refinery Park,21.049764705882353
obsr293784,2016-12-29,L3375525,Bens Lake,120.47999999999999
obsr283574,2016-01-21,L1302485,Frank Lake--Basin 2 (Southeast Corner),15.091333333333335
obsr110141,2016-09-11,L502770,Pine Coulee Reservoir,133.25776470588235
obsr283574,2016-02-19,L1302777,Frank Lake--Basin 2 (West Bay),12.274666666666667
obsr283574,2016-10-02,L1302727,Frank Lake--Basin 3,18.148666666666667
obsr552029,2016-04-24,L349379,Calgary--Glenmore Reservoir,15.161529411764704
obsr24588,2016-07-29,L5516593,Calgary--Old Refinery Park,21.049764705882353
obsr293784,2016-06-12,L3375525,Bens Lake,120.47999999999999
obsr555524,2016-03-30,L4832190,Edmonton--William Hawrelak Park,18.12956862745098
obsr283574,2016-08-24,L1514676,Sutherland's Shelterbelt (private property),9.846666666666668
obsr391787,2016-06-05,L1462758,Waterton Lakes NP--Chief Mountain Road,87.00972549019608
obsr267011,2016-04-17,L4434746,Strathmore (town),50.736039215686276
obsr24588,2016-04-23,L2565698,Silver Lake,102.6345882352941
obsr24588,2016-04-23,L2565698,Silver Lake,102.24494117647058
obsr267011,2016-04-22,L2362988,Weed Lake--South Viewpoint (Glenmore Trail),26.927843137254904
obsr283574,2016-10-19,L1302746,Frank Lake--Basin 1 (Northern Parking Lot),12.258
obsr624199,2016-08-25,L1640801,Edmonton--Strathcona Science Park,31.466117647058823
obsr551863,2016-10-10,L267671,Calgary--Weaselhead Natural Area,12.900171568627451
obsr96302,2016-02-03,L2584738,Fish Creek PP--The Ranch,23.791921568627448
obsr307926,2016-05-11,L772295,Cooking Lake,41.77588235294118
obsr283574,2016-08-25,L1146986,Frank Lake--NW lookout/blind,11.248666666666667
obsr928337,2016-09-16,L772295,Cooking Lake,46.966313725490195
obsr283574,2016-12-15,L1302485,Frank Lake--Basin 2 (Southeast Corner),15.091333333333335
obsr24588,2016-06-20,L356532,Nanton (town),97.46470588235294
obsr277689,2016-02-03,L2593092,Bragg Creek Provincial Park,42.66843137254902
obsr550462,2016-04-08,L3936284,Bow Valley PP--Mount Lorette Ponds,109.02219607843136
obsr165977,2016-04-14,L161199,Calgary--Inglewood Bird Sanctuary,24.857294117647058
obsr382575,2016-12-01,L2584728,Fish Creek PP--Boat Launch,40.51694117647058
obsr382575,2016-12-01,L2584728,Fish Creek PP--Boat Launch,47.92905882352942
obsr277689,2017-07-21,L419095,Wyndham-Carseland Provincial Park,69.84847058823529
obsr702448,2017-05-20,L1594810,Horse Creek Road Marshes,63.59329411764706
obsr110141,2017-04-12,L502770,Pine Coulee Reservoir,133.25776470588235
obsr326091,2017-08-14,L502770,Pine Coulee Reservoir,127.31105882352941
obsr137845,2017-07-19,L1594810,Horse Creek Road Marshes,57.27886274509804
obsr471299,2017-04-24,L817096,Edmonton--Hermitage Park,63.95635294117647
obsr110141,2017-11-12,L502770,Pine Coulee Reservoir,133.25776470588235
obsr652792,2017-08-04,L1496701,Fish Creek PP--Hull's Wood,39.123098039215684
obsr326091,2017-05-27,L419095,Wyndham-Carseland Provincial Park,71.486588235294107
obsr344617,2017-07-18,L367431,"Edmonton--Whitemud Creek, S of Snowvalley",12.536431372549018
obsr313040,2017-04-23,L604151,Langdon Reservoir--South Access,43.10149019607843
obsr283574,2017-01-19,L1496701,Fish Creek PP--Hull's Wood,52.232
obsr137845,2017-06-07,L1594810,Horse Creek Road Marshes,57.27886274509804
obsr293784,2017-02-20,L2150274,"Sandy Lake,Two Hills County",126.38400000000001
obsr684268,2017-04-12,L502770,Pine Coulee Reservoir,98.18952941176471
obsr283574,2017-09-14,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr570137,2017-06-04,L1594810,Horse Creek Road Marshes,62.68294117647059
obsr382575,2017-10-18,L879045,Fish Creek PP--Lafarge Meadows,50.768117647058816
obsr382575,2017-10-18,L879045,Fish Creek PP--Lafarge Meadows,50.768117647058816
obsr681884,2017-04-17,L863811,Tyrrell Lake,51.96341176470588
obsr267011,2017-05-25,L2390329,Calgary--Union Cemetery,10.847921568627452
obsr110141,2017-06-26,L502770,Pine Coulee Reservoir,133.25776470588235
obsr490084,2017-01-22,L1023235,Lake Wabamun--Seba Beach,91.48979901960786
obsr490084,2017-01-22,L1023235,Lake Wabamun--Seba Beach,91.48979901960786
obsr723443,2017-07-28,L3536054,Sibbald Creek Trail Ponds (Highway 1),46.889529411764705
obsr229228,2017-05-17,L795636,Edmonton--Beaumaris Lake,63.42866666666667
obsr550462,2017-06-04,L1594810,Horse Creek Road Marshes,58.362117647058824
obsr344617,2017-03-31,L817096,Edmonton--Hermitage Park,25.856313725490196
obsr267011,2017-09-23,L419095,Wyndham-Carseland Provincial Park,59.63654901960784
obsr137845,2017-03-18,L419095,Wyndham-Carseland Provincial Park,97.95764705882354
obsr110141,2017-12-02,L502770,Pine Coulee Reservoir,133.25776470588235
obsr110141,2017-03-19,L879045,Fish Creek PP--Lafarge Meadows,20.044352941176474
obsr267011,2017-03-02,L2390329,Calgary--Union Cemetery,10.847921568627452
obsr198287,2017-05-11,L863811,Tyrrell Lake,56.49674509803921
obsr283574,2017-04-21,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr693066,2017-05-25,L879045,Fish Creek PP--Lafarge Meadows,39.69652941176471
obsr693066,2017-05-25,L879045,Fish Creek PP--Lafarge Meadows,39.352186274509805
obsr198287,2017-03-18,L3500270,Milk River Ridge Reservoir,51.02474509803922
obsr198287,2017-04-13,L863811,Tyrrell Lake,56.49674509803921
obsr283574,2017-04-26,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr283574,2017-03-27,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr283574,2017-04-23,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr283589,2017-06-20,L879045,Fish Creek PP--Lafarge Meadows,35.125843137254904
obsr283589,2017-06-20,L879045,Fish Creek PP--Lafarge Meadows,35.125843137254904
obsr382575,2017-04-15,L879045,Fish Creek PP--Lafarge Meadows,50.768117647058816
obsr382575,2017-04-15,L879045,Fish Creek PP--Lafarge Meadows,50.768117647058816
obsr723494,2017-10-21,L880277,Calgary--Christie Park,25.120901960784312
obsr344617,2017-05-09,L367431,"Edmonton--Whitemud Creek, S of Snowvalley",12.536431372549018
obsr284705,2017-04-29,L4464647,Edmonton--Guinevere Park,27.117176470588234
obsr96302,2017-05-18,L1496701,Fish Creek PP--Hull's Wood,21.399882352941177
obsr284705,2017-06-01,L8935416,Atim Creek,22.487647058823526
obsr613062,2017-06-04,L1594810,Horse Creek Road Marshes,96.52450980392157
obsr267011,2017-01-24,L2390329,Calgary--Union Cemetery,10.847921568627452
obsr555524,2017-01-27,L4125251,Lily Lake,69.46780392156863
obsr198287,2017-09-21,L863811,Tyrrell Lake,56.49674509803921
obsr363328,2017-04-17,L1641837,Watt Lake,126.77835294117648
obsr283574,2017-04-27,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr307926,2017-02-05,L2589245,Edmonton--Gold Bar Park,10.240235294117648
obsr507245,2017-05-05,L4455344,Ovan's Slough,87.07658823529411
obsr552989,2017-04-23,L795636,Edmonton--Beaumaris Lake,24.96446568627451
obsr110141,2017-10-18,L502770,Pine Coulee Reservoir,133.25776470588235
obsr198287,2017-05-13,L863811,Tyrrell Lake,56.49674509803921
obsr326091,2017-03-16,L1304813,Frank Lake--Basin 4,77.11823529411765
obsr96302,2017-07-19,L879045,Fish Creek PP--Lafarge Meadows,24.021098039215687
obsr567594,2017-10-10,L624078,Banff National Park--Muleshoe Picnic Area,NA
obsr391787,2017-07-11,L3444215,Williams Coulee Road,111.28937254901962
obsr658086,2017-06-15,L3444215,Williams Coulee Road,115.34846078431372
obsr658086,2017-06-15,L3444215,Williams Coulee Road,114.91133823529412
obsr284705,2017-10-01,L3754466,Hasse Lake Regional Park,57.096
obsr283574,2017-03-19,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr96302,2017-09-06,L1496701,Fish Creek PP--Hull's Wood,21.399882352941177
obsr110141,2017-09-29,L365161,Lake McGregor (general),139.7650588235294
obsr267011,2017-02-12,L419095,Wyndham-Carseland Provincial Park,59.63654901960784
obsr552989,2017-02-24,L857476,Edmonton--Gold Bar Park--West (near Treatment Plant),40.97001470588235
obsr723494,2017-05-13,L1594810,Horse Creek Road Marshes,73.59498039215686
obsr267011,2017-09-08,L419095,Wyndham-Carseland Provincial Park,59.63654901960784
obsr693066,2017-07-28,L879045,Fish Creek PP--Lafarge Meadows,39.69652941176471
obsr693066,2017-07-28,L879045,Fish Creek PP--Lafarge Meadows,39.352186274509805
obsr509925,2017-05-13,L3754466,Hasse Lake Regional Park,120.21054901960784
obsr198287,2017-10-22,L3500270,Milk River Ridge Reservoir,51.02474509803922
obsr326450,2017-06-10,L2574062,West Inverlake Slough (Highway 791),42.655686274509804
obsr523925,2017-01-22,L1023235,Lake Wabamun--Seba Beach,105.3446274509804
obsr267011,2017-10-01,L419095,Wyndham-Carseland Provincial Park,59.63654901960784
obsr624199,2017-12-02,L2589245,Edmonton--Gold Bar Park,31.660235294117648
obsr344617,2017-05-08,L367431,"Edmonton--Whitemud Creek, S of Snowvalley",12.536431372549018
obsr267011,2017-06-16,L1496701,Fish Creek PP--Hull's Wood,21.829450980392156
obsr694517,2017-07-06,L8935416,Atim Creek,14.545916666666667
obsr117062,2017-06-02,L1594810,Horse Creek Road Marshes,46.79788235294118
obsr293784,2017-01-22,L2150274,"Sandy Lake,Two Hills County",126.38400000000001
obsr684268,2017-11-12,L502770,Pine Coulee Reservoir,98.18952941176471
obsr344617,2017-05-17,L795636,Edmonton--Beaumaris Lake,25.177450980392152
obsr283574,2017-04-05,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr730544,2017-04-20,L795636,Edmonton--Beaumaris Lake,20.62121568627451
obsr198287,2017-03-04,L3500270,Milk River Ridge Reservoir,51.02474509803922
obsr931939,2017-06-04,L1594810,Horse Creek Road Marshes,61.45423529411765
obsr570137,2017-11-12,L502770,Pine Coulee Reservoir,134.05592156862747
obsr198287,2017-07-09,L863811,Tyrrell Lake,56.49674509803921
obsr198287,2017-11-25,L3500270,Milk River Ridge Reservoir,51.02474509803922
obsr342079,2017-06-01,L4434824,Irricana Sloughs--Bruce Lake,96.452
obsr283574,2017-04-09,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr110141,2017-05-31,L502770,Pine Coulee Reservoir,133.25776470588235
obsr267531,2017-05-13,L1594810,Horse Creek Road Marshes,66.53141176470588
obsr723443,2017-08-07,L1496701,Fish Creek PP--Hull's Wood,30.60686274509804
obsr110141,2017-02-02,L879045,Fish Creek PP--Lafarge Meadows,20.044352941176474
obsr555524,2017-09-23,L795636,Edmonton--Beaumaris Lake,27.56054901960784
obsr136164,2017-05-14,L521077,Saskatoon Island Provincial Park,32.489999999999995
obsr198287,2017-10-21,L3500270,Milk River Ridge Reservoir,51.02474509803922
obsr267011,2017-03-23,L2390329,Calgary--Union Cemetery,10.847921568627452
obsr509925,2017-10-24,L857476,Edmonton--Gold Bar Park--West (near Treatment Plant),32.308470588235295
obsr267531,2017-04-05,L1304813,Frank Lake--Basin 4,108.45541176470587
obsr344617,2017-06-23,L4745289,Leduc--Telford Lake,38.955098039215684
obsr110141,2017-01-19,L879045,Fish Creek PP--Lafarge Meadows,20.044352941176474
obsr283574,2017-03-16,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr283574,2017-11-22,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr344617,2017-06-06,L367431,"Edmonton--Whitemud Creek, S of Snowvalley",12.536431372549018
obsr283574,2017-04-17,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr342079,2017-06-04,L1594810,Horse Creek Road Marshes,99.42023529411765
obsr198287,2017-10-22,L863811,Tyrrell Lake,56.49674509803921
obsr313040,2017-05-28,L1594810,Horse Creek Road Marshes,59.863725490196074
obsr509925,2017-05-31,L4689812,Blackfoot Lake Staging Area,60.06627450980392
obsr391787,2017-10-14,L502770,Pine Coulee Reservoir,128.5752549019608
obsr283574,2017-01-04,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr326091,2017-06-04,L1594810,Horse Creek Road Marshes,74.04435294117647
obsr748653,2017-04-30,L3584796,Jessie Lake Causeway (East Side/Bridge),78.90282352941176
obsr283574,2017-04-11,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr396138,2017-07-14,L1594810,Horse Creek Road Marshes,50.09419607843137
obsr129869,2017-06-04,L1594810,Horse Creek Road Marshes,63.85941176470588
obsr307926,2017-12-02,L2589245,Edmonton--Gold Bar Park,10.240235294117648
obsr419341,2017-09-01,L2310114,Charlotte Lake,16.650617647058823
obsr267011,2017-11-11,L502770,Pine Coulee Reservoir,107.11592156862744
obsr283589,2017-09-03,L4434824,Irricana Sloughs--Bruce Lake,51.80647058823529
obsr344617,2017-05-10,L795636,Edmonton--Beaumaris Lake,25.177450980392152
obsr326091,2017-12-02,L502770,Pine Coulee Reservoir,127.31105882352941
obsr624199,2017-12-02,L857476,Edmonton--Gold Bar Park--West (near Treatment Plant),30.604235294117647
obsr96302,2017-05-28,L1594810,Horse Creek Road Marshes,62.24301960784314
obsr283574,2017-01-24,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr110141,2017-09-25,L502770,Pine Coulee Reservoir,133.25776470588235
obsr693066,2017-05-12,L879045,Fish Creek PP--Lafarge Meadows,39.69652941176471
obsr693066,2017-05-12,L879045,Fish Creek PP--Lafarge Meadows,39.352186274509805
obsr694517,2017-09-06,L8935416,Atim Creek,14.545916666666667
obsr326091,2017-06-10,L2574062,West Inverlake Slough (Highway 791),35.76423529411764
obsr326091,2017-06-10,L2574062,West Inverlake Slough (Highway 791),35.76423529411764
obsr516477,2017-04-20,L1496701,Fish Creek PP--Hull's Wood,63.97627450980393
obsr96302,2017-08-02,L1496701,Fish Creek PP--Hull's Wood,21.399882352941177
obsr333291,2017-06-11,L7467503,Dead Horse Road Sloughs,81.90639215686274
obsr267531,2017-06-04,L1594810,Horse Creek Road Marshes,66.53141176470588
obsr624199,2017-12-10,L367431,"Edmonton--Whitemud Creek, S of Snowvalley",41.607176470588236
obsr552989,2017-02-24,L367431,"Edmonton--Whitemud Creek, S of Snowvalley",38.36748529411765
obsr471299,2017-01-04,L817096,Edmonton--Hermitage Park,63.95635294117647
obsr12750,2017-05-28,L2526782,Fish Creek PP--Chinook Rotary Park,29.87309803921569
obsr613062,2017-09-09,L299543,Banff National Park--Cave & Basin Marsh,41.56490196078431
obsr267011,2017-01-17,L2390329,Calgary--Union Cemetery,10.847921568627452
obsr283574,2017-03-25,L1304813,Frank Lake--Basin 4,16.403333333333336
obsr267011,2017-08-04,L1496701,Fish Creek PP--Hull's Wood,21.829450980392156
obsr344617,2017-01-22,L1023235,Lake Wabamun--Seba Beach,89.22968627450982
obsr344617,2017-01-22,L1023235,Lake Wabamun--Seba Beach,89.22968627450982
obsr555524,2017-10-24,L817096,Edmonton--Hermitage Park,24.537411764705883
obsr293784,2017-03-25,L2150274,"Sandy Lake,Two Hills County",126.38400000000001
obsr307926,2017-09-15,L795636,Edmonton--Beaumaris Lake,20.05023529411765
obsr198287,2017-03-17,L3500270,Milk River Ridge Reservoir,51.02474509803922
obsr284705,2017-11-01,L4464647,Edmonton--Guinevere Park,27.117176470588234
obsr923382,2017-05-19,L1594810,Horse Creek Road Marshes,51.40588235294118
obsr342079,2017-05-28,L4434824,Irricana Sloughs--Bruce Lake,96.452
obsr929319,2017-10-08,L795636,Edmonton--Beaumaris Lake,23.005254901960782
obsr110141,2017-04-27,L879045,Fish Creek PP--Lafarge Meadows,20.044352941176474
obsr419341,2017-07-11,L2310114,Charlotte Lake,16.650617647058823
obsr929319,2017-07-15,L795636,Edmonton--Beaumaris Lake,23.005254901960782
obsr775317,2017-05-24,L2589245,Edmonton--Gold Bar Park,32.495269607843134
obsr283574,2017-04-01,L1304813,Frank Lake--Basin 4,16.403333333333336
